X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR,FEATUREDES,OSPI_CODE
-122.350317197658399,47.740730071105133,603,6600680,137319,School-Elementary,Northwest School for Deaf and Hard-of-Hearing Children,NW School Hearing Impaired,15303 Westminster Way N,98133,-122.35031835,47.74072835,20,SHORELINE,0306500020,030650,0020,School-Elementary,0
-122.222788823705272,47.740640953978676,604,251,5927,School-High,Inglemoor High School,Inglemoor,15500 Simonds Rd NE,98028,-122.22278995,47.74063897,10,NORTHSHORE,1826059008,182605,9008,School-High,3492
-122.06631263045287,47.462193345137393,605,751,5771,School-Elementary,Maple Hills Elementary School,Maple Hills,15644 204th Ave SE,98059,-122.066315,47.46219096,10,ISSAQUAH,2023069035,202306,9035,School-Elementary,3637
-122.337960568573607,47.462275187891343,606,6600244,140,School-Other Facility,Administration Center-Highline,Admin,15675 Ambaum Blvd SW,98166,-122.337963,47.46227336,10,HIGHLINE,1222000040,122200,0040,School-Other Facility,0
-122.219462625379094,47.484881097005704,607,6600373,579881,School-K-12,Renton Christian Schools,Renton Christian,15717 152nd Ave SE,98058,-122.21946492,47.48487908,20,RENTON,4204400340,420440,0340,School-K-12,0
-122.128301942396931,47.612764066696109,608,221,107374,School-Elementary,Jewish Day School,Jewish Day,15749 NE 4th St,98008,-122.12830359,47.61276188,20,BELLEVUE,3525059047,352505,9047,School-Elementary,0
-122.458816200779069,47.462494704475553,609,6600713,21168,School-Alternative,Harbor School,Harbor,15920 Vashon Hwy SW,98070,-122.45881863,47.46249303,20,VASHON ISLAND,2023039020,202303,9020,School-Alternative,
-122.079471557071798,47.744720286609066,610,796,21184,School-Elementary,Cottage Lake Elementary School,Cottage Lake,15940 Avondale Rd NE,98077,-122.07947254,47.7447181,10,NORTHSHORE,1826069025,182606,9025,School-Elementary,3234
-122.312082898119769,47.564132363195625,611,915,465918,School-Junior High/Middle,Asa Mercer Middle School,Asa Mercer,1600 S Columbian Way,98108,-122.31208483,47.56413051,10,SEATTLE,1624049214,162404,9214,School-Junior High/Middle,3095
-122.211044871238997,47.625765247158661,612,110,104863,School-High,Bellevue Christian High School,Bellevue Christian,1601 98th Ave NE,98004,-122.21104651,47.62576323,20,BELLEVUE,3472800100,347280,0100,School-High,0
-122.178554138359132,47.465198284012722,613,743,609672,School-Elementary,Tiffany Park Elementary School,Tiffany Park,1601 Lake Youngs Way SE,98058,-122.17855653,47.46519617,10,RENTON,2123059057,212305,9057,School-Elementary,3702
-122.182776110291599,47.744310117837863,614,6600108,176349,School-Elementary,Evergreen Academy,Evergreen,16017 118th Pl NE,98011,-122.18277719,47.74430808,20,NORTHSHORE,1626059124,162605,9124,School-Elementary,0
-122.125403821856551,47.59876408562301,615,233,88,School-Junior High/Middle,Tillicum Middle School,Tillicum,16020 SE 16th St,98008,-122.12540553,47.59876189,10,BELLEVUE,0224059037,022405,9037,School-Junior High/Middle,3435
-122.185168857739882,47.458632308737911,616,721,611014,School-Elementary,Cascade Elementary School,Cascade,16022 116th Ave SE,98058,-122.18517129,47.45863021,10,RENTON,2823059034,282305,9034,School-Elementary,3337
-122.303019992020552,47.745722682000363,617,1224,16166,School-Junior High/Middle,Kellogg Middle School,Kellogg,16045 25th Ave NE,98155,-122.30302112,47.74572086,10,SHORELINE,1626049005,162604,9005,School-Junior High/Middle,3387
-122.359243669273155,47.747770411409519,618,1298,184059,School-College or University,Shoreline Community College,Shoreline CC,16101 Greenwood Ave N,98133,-122.35924479,47.74776871,10,SHORELINE,1326039001,132603,9001,School-College or University,0
-122.284831303565795,47.634077701802404,619,940,426089,School-Elementary,McGilvra Elementary School,McGilvra,1617 38th Ave E,98112,-122.28483293,47.63407582,10,SEATTLE,5318100820,531810,0820,School-Elementary,2201
-122.355957888388247,47.458133197753838,620,1247,130,School-Elementary,Gregory Heights Elementary School,Gregory Heights,16201 16th Ave SW,98166,-122.35596034,47.45813139,10,HIGHLINE,2523039001,252303,9001,School-Elementary,2844
-122.339868033178618,47.457059243101256,621,1263,754898,School-Junior High/Middle,Sylvester Middle School,Sylvester,16222 Sylvester Rd SW,98166,-122.33987049,47.45705742,10,HIGHLINE,3023049007,302304,9007,School-Junior High/Middle,2927
-122.122211482066291,47.614886874380723,622,6600584,111950,School-Elementary,Calvary Luthern,Calvary Lutheran,16239 NE 6th St,98008,-122.12221311,47.61488468,20,BELLEVUE,3316500185,331650,0185,School-Elementary,0
-122.124115581971964,47.62936432562465,623,219,66,School-High,Interlake High School,Interlake,16245 NE 24th St,98008,-122.12411715,47.62936214,10,BELLEVUE,2625059001,262505,9001,School-High,3588
-122.123489138343857,47.670993042613397,624,6600208,354683,School-Other Facility,Administration Center-Lake Washington,Admin,16250 NE 74th St,98052,-122.12349051,47.67099088,10,LAKE WASHINGTON,7202410070,720241,0070,School-Other Facility,0
-122.122499468418852,47.679372429828753,625,6600690,536743,School-Alternative,Transition Academy,Transition Academy,16315 NE 87th St,98052,-122.1225008,47.67937027,10,LAKE WASHINGTON,0225059099,022505,9099,School-Alternative,
-122.12024002102045,47.378280099020706,626,575,664034,School-Junior High/Middle,Mattson Middle School,Mattson,16400 SE 251st St,98042,-122.12024289,47.37827785,10,KENT,2422059168,242205,9168,School-Junior High/Middle,4127
-122.120066074752344,47.587818701659863,627,228,93,School-Elementary,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008,-122.12006783,47.58781649,10,BELLEVUE,1224059122,122405,9122,School-Elementary,3634
-122.122274773605369,47.316581536321017,628,53,22,School-Elementary,Lake View Elementary School,Lake View,16401 SE 318th St,98092,-122.122278,47.3165793,10,AUBURN,1221059011,122105,9011,School-Elementary,4120
-122.12026095895385,47.767680166077142,629,805,81454,School-Elementary,Wellington Elementary School,Wellington,16501 NE 195th St,98072,-122.12026185,47.76767812,10,NORTHSHORE,0126059053,012605,9053,School-Elementary,4069
-122.31765564088407,47.749144393792122,630,1236,18010,School-Elementary,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155,-122.31765676,47.7491426,10,SHORELINE,0826049052,082604,9052,School-Elementary,2703
-122.101974159339818,47.624740952836383,631,213,70,School-Elementary,Bennett Elementary School,Bennett,17900 NE 16th St,98008,-122.10197573,47.62473872,10,BELLEVUE,2525059102,252505,9102,School-Elementary,3705
-122.2519397125551,47.380324056752151,632,417,615980,School-Elementary,Kent Elementary School,Kent,24700 64th Ave S,98032,-122.2519426,47.38032212,10,KENT,5436200660,543620,0660,School-Elementary,0
-122.008773953590747,47.188550888501759,633,6600048,861125,School-Other Facility,Enumclaw Administration,Enumclaw Admin,2929 McDougall Ave,98022,-122.00877593,47.1885494,10,ENUMCLAW,2620069016,262006,9016,School-Other Facility,0
-122.325223294029982,47.68088794435932,634,6600653,336421,School-Junior High/Middle,Billings Middle School,Billings,7217 Woodlawn Ave NE,98115,-122.32522471,47.68088615,20,SEATTLE,9529100040,952910,0040,School-Junior High/Middle,0
-122.30033514136467,47.682236596564735,635,969,346015,School-Elementary,Northwest Montessori - Wedgwood,Northwest Montessori,7400 25th Ave NE,98115,-122.30033655,47.68223475,20,SEATTLE,9215400110,921540,0110,School-Elementary,0
-122.282822426683282,47.685575595988077,636,6600700,350419,School-Alternative,Thornton Creek Elementary School,Thornton Creek,7711 43rd Ave NE,98115,-122.28282382,47.68557372,10,SEATTLE,6392002430,639200,2430,School-Alternative,
-122.228325688119511,47.537686519202289,637,543,191896,School-Junior High/Middle,Islander Middle School,Islander,8225 SE 72nd St,98040,-122.22832773,47.53768453,10,MERCER ISLAND,2524049144,252404,9144,School-Junior High/Middle,3219
-122.218846737904272,47.759860389053799,638,245,178050,School-High,Bothell High School,Bothell,9130 NE 180th St,98011,-122.21884778,47.75985845,10,NORTHSHORE,0726059016,072605,9016,School-High,3106
-122.318016982654669,47.69427251109677,639,850,266898,School-Elementary,The Perkins School,Perkins,9005 Roosevelt Way NE,98115,-122.31801834,47.6942707,20,SEATTLE,5100402704,510040,2704,School-Elementary,0
-122.22513001375728,47.318564744929475,640,6600723,1144445,School-College or University,Green River College Auburn Center,Green R Coll - Auburn,1221 D St NE,98002,-122.22513324,47.31856275,,,,,,School-College or University,
-122.138094005144723,47.26425709533563,641,10000048,1000553,School-K-12,Muckleshoot Tribal School,Muckleshoot Tribal,15209 SE 376th St,98092,-122.13809753,47.2642549,20,AUBURN,3521059064,352105,9064,School-K-12,0
-122.116466565023401,47.244478360682962,642,10000049,806841,School-College or University,Muckleshoot Tribal College,Muckleshoot Tribal ,39811 Auburn-Enumclaw Road SE,98092,-122.11647011,47.24447619,20,AUBURN,0220059089,022005,9089,School-College or University,0
